nombre_mes,nombre_dia,release_year,title,vote_count,vote_average,popularity
enero,Martes,2013,Madly Madagascar,39.0,5.9,11.463062
octubre,Martes,2006,Hammy's Boomerang Adventure,13.0,5.9,1.012941
marzo,Domingo,2006,First Flight,10.0,5.8,0.939069
abril,Sábado,2016,Folk Hero & Funny Guy,2.0,5.5,0.702758
abril,Jueves,2016,Dreamland,3.0,7.3,0.736258
junio,Viernes,2017,Dean,6.0,7.7,1.807007
abril,Jueves,2015,Come Down Molly,0.0,0.0,0.333745
enero,Miércoles,1997,Dial H-I-S-T-O-R-Y,0.0,0.0,0.001192
octubre,Miércoles,2003,The Net,0.0,0.0,0.012315
enero,Lunes,2008,Mock Up on Mu,2.0,8.0,0.107888
abril,Lunes,1992,Tribulation 99: Alien Anomalies Under America,1.0,5.0,0.107164
julio,Viernes,1985,Otto - The Movie,23.0,6.4,2.010996
julio,Jueves,1987,Otto - The New Movie,11.0,4.5,0.000844
julio,Miércoles,1989,Otto - The Alien from East Frisia,14.0,5.0,0.062538
abril,Viernes,1976,Nordsee ist Mordsee,4.0,7.5,0.16225
abril,Martes,2016,Stealing Cars,15.0,6.4,1.922711
enero,Miércoles,2013,The Priest's Children,16.0,6.0,1.706527
junio,Viernes,1979,Up from the Depths,3.0,3.3,0.003921
marzo,Domingo,1959,Forbidden Island,0.0,0.0,0.019608
abril,Jueves,1976,Eat My Dust,6.0,5.8,1.044354
marzo,Miércoles,1989,Wizards of the Lost Kingdom II,2.0,2.5,0.341603
octubre,Jueves,1981,Smokey Bites the Dust,1.0,7.0,0.053047
abril,Miércoles,2018,Mary Shelley,1.0,0.0,3.328261
agosto,Viernes,1983,Ardh Satya,5.0,6.7,0.412037
enero,Martes,2011,BreadCrumbs,13.0,3.0,0.850359
abril,Jueves,2016,Italian Race,187.0,7.7,4.929165
noviembre,Jueves,2009,White Night,12.0,5.8,0.974446
agosto,Martes,1977,Welcome to Blood City,1.0,6.0,0.298078
octubre,Domingo,1983,The Lonely Lady,2.0,4.0,0.495813
junio,Viernes,2012,Tumult,5.0,5.7,0.229608
septiembre,Sábado,2010,Mobile Suit Gundam 00: A Wakening of the Trailblazer,10.0,6.6,1.838247
febrero,Sábado,2011,Macross Frontier: The Wings of Goodbye,3.0,5.8,1.032299
mayo,Jueves,2016,Money Monster,1096.0,6.5,11.953822
noviembre,Jueves,1979,Natural Enemies,0.0,0.0,0.151357
febrero,Miércoles,2011,The Garden of Sinners: Epilogue,5.0,6.3,0.897662
octubre,Lunes,2015,Library Wars: The Last Mission,0.0,0.0,0.951997
noviembre,Sábado,2013,The Kiyosu Conference,8.0,6.3,1.119661
enero,Sábado,2012,Penance,6.0,7.3,0.533016
febrero,Viernes,1988,Slugs,31.0,4.9,1.770523
septiembre,Sábado,2003,Imagining Argentina,8.0,4.8,1.293476
mayo,Viernes,1938,Swiss Miss,17.0,6.1,1.185614
agosto,Jueves,2008,A Boyfriend for My Wife,18.0,6.2,2.789697
agosto,Miércoles,2016,Nine Lives,289.0,5.5,10.000208
marzo,Viernes,2012,Playback,40.0,3.7,2.263493
septiembre,Viernes,2004,The game of truth,2.0,6.0,0.092138
noviembre,Martes,2002,Disney's Very Merry Christmas Sing Along Songs,6.0,7.1,1.043798
octubre,Jueves,2004,"It's Not You, It's Me",5.0,7.2,0.764109
junio,Martes,2007,Café solo o con ellas,5.0,4.8,0.193364
octubre,Viernes,1972,Embassy,0.0,0.0,0.000813
noviembre,Sábado,1973,"Scream, Pretty Peggy",3.0,7.7,0.35504
marzo,Martes,1974,A Cry in the Wilderness,0.0,0.0,2.6e-05
octubre,Sábado,1978,KISS Meets the Phantom of the Park,16.0,4.4,1.431692
abril,Sábado,1997,Crayon Shin-chan: Pursuit of the Balls of Darkness,5.0,6.0,0.596529
mayo,Miércoles,2007,Atlantic Records: The House That Ahmet Built,2.0,7.0,0.167895
noviembre,Domingo,2009,Kolpaçino,3.0,6.3,0.95907
julio,Viernes,2016,Don't Think Twice,161.0,6.4,8.067119
abril,Viernes,2016,Barbershop: The Next Cut,171.0,6.2,8.468401
marzo,Viernes,2016,The Preppie Connection,29.0,7.1,3.041072
febrero,Jueves,2016,The Choice,527.0,6.7,8.28378
mayo,Jueves,2016,Our Kind of Traitor,162.0,6.0,8.569996
junio,Viernes,2013,The Sixties,4.0,6.8,0.154234
mayo,Viernes,1978,The Evil,10.0,5.9,1.06686
junio,Miércoles,1977,Moonshine County Express,0.0,0.0,0.334056
mayo,Jueves,1969,Five the Hard Way,6.0,1.0,0.211993
julio,Martes,1975,The Swinging Barmaids,1.0,5.0,0.32959
marzo,Jueves,2016,Suntan,10.0,6.1,2.59425
abril,Jueves,2013,My Dog Killer,4.0,6.0,0.363671
abril,Viernes,2016,Hannibal Buress: Hannibal Takes Edinburgh,4.0,6.5,0.178533
junio,Jueves,2016,Finding Dory,4333.0,6.8,14.477677
octubre,Viernes,2009,My Super Psycho Sweet 16,14.0,6.2,1.096116
octubre,Viernes,2010,My Super Psycho Sweet 16: Part 2,10.0,6.1,0.694531
marzo,Martes,2012,My Super Psycho Sweet 16: Part 3,11.0,5.5,0.922344
febrero,Sábado,2015,All About E,10.0,4.9,1.373247
septiembre,Martes,2001,Queenie in Love,0.0,0.0,0.002696
mayo,Jueves,2016,"Houston, We Have a Problem!",9.0,8.7,0.902847
enero,Viernes,2010,A Drummer's Dream,2.0,8.0,0.09111
abril,Jueves,2016,The Boss,441.0,5.5,7.533146
marzo,Lunes,2012,Stateless Things,2.0,6.5,0.101402
febrero,Jueves,2016,Perfect Strangers,803.0,7.8,6.984664
septiembre,Domingo,1996,The Cockroach That Ate Cincinnati,0.0,0.0,0.001177
diciembre,Viernes,1981,The Sixth,2.0,6.5,0.001429
abril,Viernes,2016,Bastille Day,378.0,6.0,12.119295
marzo,Viernes,2016,Kadhalum Kadanthu Pogum,6.0,7.9,0.756886
enero,Viernes,2012,Black & White: The Dawn of Assault,8.0,6.6,1.091711
febrero,Viernes,2016,Ghayal Once Again,5.0,5.5,0.776447
septiembre,Miércoles,2015,Goodbye Mr. Loser,22.0,6.8,1.207719
marzo,Martes,2016,Smothered,8.0,3.4,0.581794
junio,Viernes,2016,Free State of Jones,439.0,6.6,10.223582
mayo,Miércoles,2016,The Angry Birds Movie,1048.0,5.9,11.171927
septiembre,Viernes,2015,Embers,20.0,5.6,1.897133
septiembre,Viernes,2014,Fatal Frame,5.0,7.4,0.274385
agosto,Martes,2015,Cherry Tree,11.0,3.8,1.372693
noviembre,Jueves,2014,"My Love, Don't Cross That River",6.0,6.0,0.444564
enero,Jueves,2015,Above and Below,7.0,4.9,0.304429
marzo,Domingo,2008,The Cutting Edge 3: Chasing the Dream,33.0,5.6,10.975587
diciembre,Jueves,2015,Frank and the Wondercat,0.0,0.0,0.127019
octubre,Jueves,2015,Lamerica,0.0,0.0,0.040155
febrero,Sábado,2007,Reverb,4.0,4.8,0.728179
enero,Domingo,2016,Tickled,94.0,7.3,7.418452
diciembre,Sábado,1967,Aladdin and His Magic Lamp,4.0,5.4,1.202725
junio,Miércoles,1956,Old Man Khottabych,7.0,6.1,0.805339
mayo,Jueves,1993,N Is a Number: A Portrait of Paul Erdös,3.0,7.7,0.102862
octubre,Jueves,2015,Bakuman,8.0,7.6,1.362149
noviembre,Lunes,2015,Decay,3.0,5.7,0.473876
noviembre,Jueves,2011,It's Such a Beautiful Day,15.0,8.6,0.576007
marzo,Domingo,2010,The Cutting Edge: Fire & Ice,27.0,5.4,5.749906
febrero,Viernes,2011,Bong of the Dead,9.0,3.3,0.665687
diciembre,Jueves,1988,Witchery,19.0,5.4,3.371289
diciembre,Miércoles,2011,Sick Boy,6.0,4.1,1.486743
octubre,Viernes,2016,Ordinary World,30.0,6.3,3.373043
abril,Viernes,2016,Paradox,34.0,5.0,1.400155
julio,Martes,2003,Hierankl,0.0,0.0,0.002499
abril,Viernes,2016,"New York, New York",1.0,5.0,0.27931
marzo,Viernes,2016,Gold Digger,3.0,7.3,0.406886
abril,Martes,2013,Love Is in the Air,143.0,5.9,6.579812
septiembre,Miércoles,2010,Single By Contract,52.0,6.9,4.366954
abril,Jueves,2016,I Am Wrath,180.0,4.5,6.2319
junio,Miércoles,1996,One Survivor Remembers,2.0,4.0,0.516589
julio,Jueves,1914,Laughing Gas,9.0,5.9,0.647234
diciembre,Viernes,1932,The Dentist,7.0,7.1,0.646004
noviembre,Viernes,2008,The Neighbor,8.0,4.0,2.39926
abril,Viernes,1960,Because They're Young,1.0,5.0,0.091664
marzo,Viernes,2015,Brand: A Second Coming,10.0,6.0,0.988652
julio,Viernes,2016,Precious Cargo,95.0,5.1,11.548303
abril,Miércoles,1967,Eight on the Lam,2.0,4.5,0.976647
noviembre,Miércoles,1931,L'opéra de quat'sous,3.0,6.0,0.26468
julio,Miércoles,1959,Ghost of Dragstrip Hollow,8.0,4.4,0.558394
enero,Viernes,2010,Held Up,2.0,4.3,0.777895
mayo,Jueves,2012,It's in the Blood,10.0,4.4,2.271475
julio,Jueves,1957,The Shiralee,2.0,6.3,0.400818
agosto,Viernes,1988,The Rescue,6.0,6.2,0.453867
julio,Viernes,1966,Tarzan and the Valley of Gold,3.0,4.0,0.391716
noviembre,Viernes,1974,The Gathering Storm,1.0,7.0,0.017521
noviembre,Lunes,2009,Russell Howard Live: Dingledodies,6.0,6.2,0.313534
noviembre,Lunes,2011,Russell Howard: Right Here Right Now,4.0,5.8,0.150373
noviembre,Lunes,2008,Russell Howard: Live,6.0,6.5,0.524643
febrero,Lunes,2016,11.22.63,213.0,8.0,5.791978
agosto,Miércoles,2009,Neuilly Yo Mama!,198.0,6.0,8.72912
septiembre,Miércoles,1971,Chrome and Hot Leather,3.0,6.0,0.209517
marzo,Sábado,1975,The Black Gestapo,5.0,3.8,0.001736
marzo,Martes,1994,A Body to Die For: The Aaron Henry Story,0.0,0.0,0.605085
octubre,Sábado,1997,Motel Cactus,2.0,8.0,0.146178
junio,Lunes,1986,Adjustment and Work,1.0,7.0,0.000809
enero,Jueves,1924,New Year's Eve,1.0,5.0,0.036539
diciembre,Viernes,2007,Billa,16.0,6.5,1.430582
octubre,Jueves,2013,Arrambam,8.0,6.0,0.882864
febrero,Viernes,2015,Yennai Arindhaal,14.0,6.6,0.86433
agosto,Miércoles,2011,Mankatha,14.0,5.6,1.145752
noviembre,Martes,2015,Vedhalam,10.0,5.9,0.429767
agosto,Viernes,2015,Thani Oruvan,21.0,7.8,0.940349
junio,Viernes,2015,Indru Netru Naalai,7.0,7.4,0.326862
marzo,Viernes,2015,Rajathandhiram,3.0,6.7,0.351634
octubre,Miércoles,2015,Naanum Rowdydhaan,11.0,6.5,0.761788
abril,Jueves,2016,At the End of the Tunnel,68.0,6.7,3.874533
febrero,Jueves,2012,Penumbra,11.0,6.5,0.858068
noviembre,Martes,2015,Thoonga Vanam,10.0,6.8,1.215211
enero,Viernes,2014,Veeram,11.0,5.8,1.915168
junio,Viernes,2011,Deiva Thirumagal,8.0,6.7,0.477893
diciembre,Miércoles,1987,Blind,1.0,5.0,0.00273
septiembre,Viernes,2011,Engeyum Eppodhum,5.0,6.5,0.299933
julio,Jueves,1990,Anjali,5.0,7.3,0.247816
mayo,Sábado,1999,Vaali,6.0,6.0,0.509127
diciembre,Jueves,2002,Villan,5.0,6.7,0.45621
enero,Domingo,2001,Dheena,5.0,5.3,0.349478
junio,Viernes,2001,Citizen,6.0,5.9,0.233572
agosto,Miércoles,1999,Amarkalam,4.0,6.6,0.493342
febrero,Miércoles,2000,Mugavari,2.0,7.5,0.284847
septiembre,Lunes,1995,Aasai,2.0,6.0,0.370114
julio,Viernes,1996,Kadhal Kottai,2.0,7.0,0.071908
junio,Lunes,1986,Deaf,0.0,0.0,0.005625
junio,Lunes,1986,Multi-Handicapped,0.0,0.0,4.3e-05
febrero,Jueves,1963,The Shortest Day,3.0,5.5,0.225624
mayo,Sábado,1918,Old Wives for New,0.0,0.0,0.17124
marzo,Jueves,1918,The Whispering Chorus,2.0,6.0,0.148361
abril,Domingo,2007,"Palo Alto, CA",3.0,4.5,0.403144
junio,Jueves,2010,A Barefoot Dream,4.0,7.3,0.791424
enero,Jueves,2008,A Man Who Was Superman,15.0,7.3,1.95315
enero,Jueves,2010,Attack the Gas Station 2,4.0,6.8,0.275271
junio,Sábado,2013,Broken Side of Time,1.0,5.5,0.046076
julio,Jueves,2014,Desert Dancer,18.0,6.5,1.538705
enero,Martes,1974,Charlie And A Half,2.0,4.3,0.497614
enero,Domingo,1975,Festival At The Poolroom,7.0,7.7,0.833597
enero,Martes,2002,Coastlines,3.0,6.0,1.084028
noviembre,Miércoles,2004,Max Havoc: Curse Of The Dragon,0.0,0.0,0.004469
enero,Sábado,1983,Flamenco at 5:15,1.0,6.0,0.041032
abril,Jueves,2016,Mother's Day,391.0,5.8,8.309565
mayo,Viernes,2016,Mothers and Daughters,34.0,5.1,5.012065
mayo,Viernes,2016,Manhattan Night,115.0,6.1,11.139734
marzo,Jueves,2006,Die Wolke,25.0,6.1,1.574594
octubre,Jueves,2009,Micro Men,6.0,7.3,0.597776
septiembre,Miércoles,2015,Chronicles of the Ghostly Tribe,14.0,5.2,1.934762
marzo,Sábado,2000,Alley Cats Strike,10.0,5.0,0.920318
julio,Viernes,2002,Gotta Kick It Up,8.0,5.1,0.609379
agosto,Viernes,2008,What We Do Is Secret,4.0,5.6,0.634161
abril,Jueves,1999,You're Under Arrest: The Movie,4.0,5.4,0.468714
agosto,Sábado,1997,Tenchi the Movie 2: The Daughter of Darkness,3.0,6.5,0.410598
diciembre,Sábado,1951,Pecos River,0.0,0.0,0.049843
septiembre,Jueves,2016,Snowden,1285.0,7.0,14.384554
marzo,Viernes,2002,Armitage: Dual Matrix,14.0,6.4,3.125124
mayo,Lunes,1954,The Miami Story,1.0,5.0,1.246358
diciembre,Sábado,2001,Slayers Premium,2.0,4.5,0.143157
noviembre,Martes,1955,Teen-Age Crime Wave,1.0,3.0,0.203781
agosto,Sábado,2001,Gensomaden Saiyuki Requiem: For the One Not Chosen,3.0,7.5,0.400981
julio,Sábado,1994,Fatal Fury: The Motion Picture,7.0,5.2,0.345017
marzo,Sábado,1999,Gundress,2.0,5.5,0.281112
julio,Sábado,1995,Legend of Crystania: The Motion Picture,2.0,6.0,0.371865
agosto,Sábado,1996,Slayers Return,4.0,3.6,1.268018
agosto,Sábado,1994,Ranma ½: One Flew Over the Kuno's Nest,3.0,7.0,0.482893
agosto,Sábado,1998,Martian Successor Nadesico: The Motion Picture - Prince of Darkness,1.0,8.0,0.624579
diciembre,Viernes,1990,Sword for Truth,2.0,4.5,0.103139
agosto,Sábado,1997,Slayers Great,4.0,4.0,0.232553
enero,Jueves,1998,Slayers Gorgeous,3.0,5.0,0.310286
agosto,Sábado,1995,Slayers: The Motion Picture,6.0,5.1,0.953583
abril,Sábado,1999,Tenchi Forever!,2.0,4.3,0.407319
junio,Domingo,1992,The Weathering Continent,1.0,9.0,0.0796
abril,Sábado,1996,Tenchi Muyô! In Love,5.0,5.3,1.312999
mayo,Miércoles,2005,Karas: The Prophecy,6.0,6.2,1.035921
marzo,Jueves,2001,Zone of the Enders: Idolo,1.0,6.5,0.081801
mayo,Domingo,2002,Battle Fairy Yukikaze,0.0,0.0,0.004729
octubre,Martes,2000,Sin: The Movie,0.0,0.0,0.247132
noviembre,Miércoles,1995,Gunsmith Cats: Bulletproof!,5.0,6.7,0.462376
diciembre,Miércoles,2001,Samurai X : Reflection,13.0,6.4,1.434366
septiembre,Lunes,1993,New Dominion Tank Police,0.0,0.0,0.001001
abril,Viernes,2016,Special Correspondents,159.0,5.6,5.453322
junio,Viernes,1996,Battle Arena Toshinden,1.0,5.0,0.038182
marzo,Viernes,2008,Kite Liberator,5.0,6.4,1.721301
noviembre,Viernes,2006,Freedom,4.0,7.0,0.154679
septiembre,Lunes,2000,Labyrinth of Flames,1.0,6.0,0.88494
marzo,Viernes,2001,Animation Runner Kuromi,1.0,6.5,0.053369
enero,Miércoles,2004,Animation Runner Kuromi 2,1.0,6.0,0.05318
enero,Martes,1985,Megazone 23,4.0,5.3,0.001586
junio,Domingo,1995,Ruin Explorers,1.0,6.0,0.038722
enero,Domingo,1989,Megazone 23 III,2.0,4.0,0.00363
julio,Viernes,1987,Legend of Lemnear,2.0,4.8,0.50694
abril,Martes,1998,Very Private Lesson,0.0,0.0,0.002573
marzo,Martes,1996,M.D. Geist II: Death Force,4.0,4.6,0.436949
abril,Viernes,1997,Agent Aika,2.0,7.8,0.111056
agosto,Miércoles,1986,M.D. Geist,4.0,4.9,1.031808
abril,Martes,2004,Galerions Rion,0.0,0.0,0.002497
abril,Viernes,2016,Sacrifice,59.0,4.9,3.859277
octubre,Martes,1989,Angel Cop,3.0,7.8,1e-06
diciembre,Martes,1986,Outlanders,1.0,1.0,0.136933
enero,Miércoles,1997,Gestalt,2.0,3.8,0.104754
mayo,Domingo,1995,Saber Marionette R,0.0,0.0,0.001258
abril,Lunes,2016,Cheerleader,0.0,0.0,0.054999
septiembre,Lunes,2015,Being Charlie,50.0,6.4,2.930694
julio,Viernes,2016,Buddymoon,9.0,6.8,0.750058
abril,Lunes,2016,Team Foxcatcher,36.0,7.3,2.758147
abril,Viernes,2016,Patton Oswalt: Talking for Clapping,15.0,6.9,0.866251
noviembre,Jueves,2014,Ogni maledetto Natale,57.0,5.3,2.328465
noviembre,Jueves,2014,Mio papà,7.0,7.3,0.676182
diciembre,Jueves,2014,Santa Claus,47.0,6.6,2.803446
abril,Domingo,2014,Ti sposo ma non troppo,5.0,6.4,0.24263
abril,Jueves,2014,Nessuno mi pettina bene come il vento,1.0,5.0,0.097431
abril,Miércoles,2016,Ratchet & Clank,188.0,5.4,9.115939
febrero,Lunes,1971,How To Frame A Figg,8.0,6.5,0.871477
marzo,Lunes,1922,The Adventures of Robinson Crusoe,0.0,0.0,0.008978
abril,Lunes,2007,Anita O'Day: The Life of a Jazz Singer,0.0,0.0,0.003741
enero,Miércoles,1986,Artie Shaw: Time Is All You've Got,0.0,0.0,0.00012
noviembre,Miércoles,1991,The Beatles: The First U.S. Visit,2.0,7.0,0.303927
agosto,Domingo,1993,Beijing Bastards,4.0,6.5,0.267565
enero,Domingo,2006,Hip-Hop: Beyond Beats & Rhymes,2.0,8.0,0.071153
abril,Viernes,2016,Holidays,120.0,4.8,7.19726
septiembre,Viernes,2004,The Death of Kevin Carter: Casualty of the Bang Bang Club,0.0,0.0,0.002356
noviembre,Jueves,2003,Dutch Light,1.0,8.0,0.085849
abril,Lunes,1970,Eden and After,15.0,6.1,1.143125
octubre,Sábado,2007,Eloquent Nude: The Love and Legacy of Edward Weston & Charis Wilson,0.0,0.0,0.003741
enero,Domingo,1971,Lust for a Vampire,11.0,6.2,0.846569
enero,Lunes,2007,Everything's Cool,0.0,0.0,0.00506
abril,Domingo,1951,Apache Drums,5.0,4.6,0.722324
diciembre,Viernes,1954,Black Tuesday,6.0,5.1,0.839328
abril,Jueves,1964,Old Shatterhand,17.0,5.8,1.364777
febrero,Domingo,1970,The horse,2.0,7.0,0.697114
marzo,Viernes,1973,The Son,0.0,0.0,0.002001
abril,Miércoles,1974,Elite Group,1.0,7.0,0.191804
junio,Martes,1975,The Cage,3.0,5.7,0.574132
diciembre,Miércoles,1981,Strange Affair,3.0,4.2,0.58662
febrero,Viernes,2016,The Break-In,0.0,0.0,0.06616
abril,Jueves,2016,Short Fuse,1.0,0.0,0.141
abril,Viernes,2016,Term Life,81.0,5.7,7.35578
julio,Miércoles,2015,Synchronicity,114.0,5.7,7.37661
mayo,Miércoles,1972,The Final Comedown,5.0,5.7,0.000809
octubre,Viernes,2014,Red Dot on the Ocean,0.0,0.0,0.018431
julio,Lunes,2008,The Gits,0.0,0.0,0.005
septiembre,Viernes,2007,Glass: A Portrait of Philip in Twelve Parts,5.0,6.4,0.498877
enero,Jueves,2006,The Graffiti Artist,7.0,5.6,0.490745
diciembre,Viernes,2007,The Holy Modal Rounders: Bound to Lose,0.0,0.0,0.007914
enero,Miércoles,2006,In Search of Mozart,3.0,4.7,0.119279
febrero,Miércoles,1989,Johanna d'Arc of Mongolia,2.0,7.5,0.031153
marzo,Sábado,2005,The Prince of Chess,0.0,0.0,0.002353
febrero,Viernes,2008,Largo,2.0,7.5,1.042338
junio,Sábado,2005,A Life Among Whales,0.0,0.0,0.002358
diciembre,Jueves,2009,Unter Strom,1.0,6.0,0.327866
abril,Martes,1963,The Love Eterne,2.0,7.0,0.499419
junio,Miércoles,2008,Low: You May Need a Murderer,2.0,4.3,0.080191
junio,Lunes,1970,Ludwig van,1.0,5.0,0.001736
enero,Martes,1952,Mexican Bus Ride,5.0,7.6,0.725708
octubre,Miércoles,2009,Lucky Luke,146.0,4.7,4.572642
diciembre,Miércoles,1972,Tintin and the Lake of Sharks,16.0,6.0,2.105854
noviembre,Martes,2004,Miles Electric - A Different Kind Of Blue,2.0,4.0,0.105778
diciembre,Miércoles,1961,Tintin and the Mystery of the Golden Fleece,15.0,6.1,2.197506
junio,Martes,1972,The Long Recess,8.0,6.4,0.264246
abril,Martes,1968,Mingus: Charles Mingus 1968,0.0,0.0,0.002003
noviembre,Miércoles,2015,Jane Wants a Boyfriend,14.0,6.8,0.60382
enero,Domingo,1956,New Year Sacrifice,1.0,5.0,0.054114
enero,Jueves,2002,The Next Industrial Revolution,0.0,0.0,0.002411
agosto,Viernes,2005,A Note of Triumph: The Golden Age of Norman Corwin,0.0,0.0,0.833216
febrero,Jueves,2007,"The Old, Weird America: Harry Smith's Anthology of American Folk Music",0.0,0.0,0.003531
enero,Sábado,1983,One And Eight,2.0,6.5,0.009335
abril,Viernes,2016,Kicking Off,2.0,4.5,0.113795
septiembre,Domingo,2012,Dead Shadows,10.0,3.9,2.158991
enero,Miércoles,2016,SORI: Voice from the Heart,3.0,8.0,0.209593
marzo,Sábado,2012,Prora,3.0,5.5,0.439132
diciembre,Martes,1970,The Little Theatre of Jean Renoir,1.0,5.0,0.002538
octubre,Jueves,2004,Pirated Copy,3.0,7.3,0.151529
julio,Jueves,2013,Gintama: The Final Chapter - Be Forever Yorozuya,13.0,7.7,1.046323
febrero,Sábado,2007,Prater,1.0,5.0,0.038859
enero,Sábado,1994,Tracking Down Maggie,0.0,0.0,0.001656
enero,Martes,1979,Tattooed Tears,4.0,3.0,0.151034
septiembre,Martes,1981,Soldier Girls,0.0,0.0,0.075
julio,Viernes,2008,Cry Me a River,1.0,7.0,0.292279
marzo,Jueves,2013,Rio 2096: A Story of Love and Fury,17.0,6.6,1.320196
septiembre,Jueves,1979,Operación Ogro,3.0,6.7,1.071094
abril,Viernes,1976,One Way or Another,10.0,7.0,0.478076
enero,Sábado,1994,Fe,1.0,9.0,0.03725
enero,Domingo,1967,Garden of Delights,2.0,6.0,0.071799
enero,Miércoles,1997,The Unfish,5.0,5.7,0.678833
octubre,Viernes,2011,Daughter... Father... Daughter,0.0,0.0,0.007059
junio,Viernes,2011,Vulgar Fractions,3.0,6.0,0.121807
agosto,Sábado,1970,Spiral Jetty,0.0,0.0,3.5e-05
diciembre,Lunes,1975,Requiem for a Village,1.0,6.0,0.049563
agosto,Martes,2003,Destino,37.0,7.0,1.64689
abril,Sábado,2011,The Girl and the Fox,3.0,5.2,0.160435
marzo,Jueves,1962,Il mare,1.0,8.0,0.191785
septiembre,Lunes,1994,Crows,7.0,6.2,0.518065
agosto,Sábado,1995,The Diary of Anne Frank,3.0,7.0,0.66202
diciembre,Miércoles,2008,Dust,2.0,7.0,0.07692
marzo,Sábado,2015,Frame by Frame,0.0,0.0,0.029063
noviembre,Sábado,2014,Androids Dream,5.0,4.4,0.32864
octubre,Martes,1977,Angel City,2.0,6.5,0.068864
marzo,Sábado,1985,The Circle,0.0,0.0,3.5e-05
mayo,Miércoles,1990,Curry and Pepper,14.0,6.1,1.596286
diciembre,Sábado,1995,Magnetic Rose,11.0,7.9,0.987992
marzo,Viernes,2015,Residue,26.0,4.9,6.201362
septiembre,Miércoles,1983,Hanna K.,4.0,6.4,0.71649
octubre,Miércoles,2010,The Kingdom of Solomon,2.0,9.0,1.027956
enero,Miércoles,2014,House of Manson,5.0,4.4,0.229915
abril,Martes,2016,A.R.C.H.I.E.,3.0,4.3,0.451017
abril,Sábado,2015,Divine Access,2.0,6.0,0.322568
julio,Miércoles,1974,A Commissioner's Accusations,2.0,8.5,0.022989
noviembre,Domingo,1978,Revenge,2.0,8.5,0.070329
abril,Jueves,2008,The Survivor,2.0,6.5,0.289253
junio,Domingo,1981,The Duel,2.0,8.3,0.038308
mayo,Sábado,1973,The Last Bullet,3.0,8.3,0.015278
noviembre,Martes,1974,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,1.0,10.0,0.070473
noviembre,Martes,2008,Rebirth Of A Nation,1.0,5.0,0.056
enero,Lunes,1961,The Red Detachment of Women,2.0,6.0,0.168993
diciembre,Jueves,1970,The Red Detachment of Women,0.0,0.0,0.007398
enero,Viernes,1970,The Legend of the Red Lantern,1.0,5.0,0.009192
enero,Lunes,2001,Remembrance of Things to Come,3.0,7.7,0.107062
junio,Sábado,2005,The Saviour,2.0,6.5,0.453974
enero,Domingo,2006,SEVILLA → (∞) 06,0.0,0.0,0.00353
marzo,Jueves,2005,She's on Duty,8.0,6.4,0.662966
noviembre,Lunes,1926,The Holy Mountain,4.0,8.0,0.158309
noviembre,Miércoles,1936,Go West Young Man,5.0,4.8,0.476393
enero,Domingo,2006,Pao's Story,2.0,8.5,0.366271
febrero,Viernes,2001,Sullivan's Banks,0.0,0.0,0.001749
julio,Miércoles,1990,Superstar: The Life and Times of Andy Warhol,0.0,0.0,0.2875
noviembre,Viernes,1979,Ticket of No Return,4.0,5.0,0.001182
septiembre,Martes,1967,Tonite Let's All Make Love in London,2.0,3.8,0.382074
abril,Viernes,1958,Modigliani of Montparnasse,4.0,6.4,0.767372
septiembre,Miércoles,1959,Dangerous Liaisons,10.0,6.0,0.651211
enero,Miércoles,2015,Little Forest: Winter/Spring,15.0,8.4,2.210696
junio,Jueves,2014,The Nostalgist,5.0,7.6,0.470585
enero,Martes,1963,Sleep,3.0,6.0,0.149295
septiembre,Miércoles,2007,A Walk Into the Sea: Danny Williams and the Warhol Factory,1.0,6.0,0.316999
diciembre,Sábado,2011,Charge,0.0,0.0,0.0213
noviembre,Miércoles,2008,"Musée haut, musée bas",11.0,3.7,1.376614
septiembre,Viernes,1984,Heartbreakers,1.0,5.0,0.054964
noviembre,Jueves,2015,Noma: My Perfect Storm,5.0,7.8,0.287519
noviembre,Lunes,1986,Shaka Zulu,10.0,5.0,0.661658
julio,Martes,2015,Mr. Right,4.0,2.5,0.723257
noviembre,Domingo,1964,Carry On Cleo,30.0,6.6,6.143986
julio,Miércoles,1965,Crime on a Summer Morning,1.0,7.0,0.333545
agosto,Miércoles,1966,With the Lives of Others,5.0,6.1,1.097957
marzo,Miércoles,1987,The Loner,10.0,5.7,0.965058
septiembre,Miércoles,1987,Malady of Love,1.0,5.0,0.915431
agosto,Miércoles,1993,A Crime,0.0,0.0,0.334297
abril,Martes,1936,La vie est à nous,3.0,6.7,0.149962
abril,Viernes,1951,Edward and Caroline,2.0,5.0,0.406157
abril,Martes,1953,Rue de l'Estrapade,2.0,5.0,0.568722
diciembre,Viernes,1954,Ali Baba and the Forty Thieves,15.0,7.4,1.272557
mayo,Domingo,2016,The Nice Guys,2382.0,7.0,16.075615
mayo,Domingo,1955,Seminole Uprising,4.0,3.3,0.9754
